province;red;green;blue;name;x;color_hexa
2391;211;44;63;Thalang;x;#D32C3F
2392;135;98;114;Selangor;x;#876272
2393;44;142;85;Terengganu;x;#2C8E55
2394;92;175;36;Kedah;x;#5CAF24
2395;32;124;32;Hkamti Long;x;#207C20
2396;255;117;154;Mong Kawng;x;#FF759A
2397;141;255;107;Tamanthi;x;#8DFF6B
2398;53;168;141;Thaungdut;x;#35A88D
2399;255;242;109;Pagan;x;#FFF26D
2400;255;160;58;Hsipaw;x;#FFA03A
2401;255;163;137;Yawnghwe;x;#FFA389
2402;137;255;104;Sandoway;x;#89FF68
2403;255;92;71;Martaban;x;#FF5C47
2404;97;198;71;Mergui;x;#61C647
2405;54;91;72;Bendery;x;#365B48
2406;151;78;142;Ingil;x;#974E8E
2407;89;70;120;Pereyaslav;x;#594678
2408;211;223;69;Lipetsk;x;#D3DF45
2409;202;43;139;Bahmut;x;#CA2B8B
2410;153;230;204;Theodoro;x;#99E6CC
2411;179;204;153;Mansur;x;#B3CC99
2412;122;143;170;Kyzyl-Yar;x;#7A8FAA
2413;70;70;122;Tyn;x;#46467A
2414;116;74;122;Azaraba;x;#744A7A
2415;60;44;114;Etkara;x;#3C2C72
2416;66;75;120;Majar;x;#424B78
2417;182;25;40;Kuma;x;#B61928
2418;85;58;215;Ukek;x;#553AD7
2419;171;208;192;Kanadey;x;#ABD0C0
2420;247;22;12;Agyidel;x;#F7160C
2421;45;31;18;Juketau;x;#2D1F12
2422;163;72;18;Veda-Suvar;x;#A34812
2423;163;189;18;Alatyr;x;#A3BD12
2424;151;186;110;Peremyshl;x;#97BA6E
2425;89;61;78;Naryan-Mar;x;#593D4E
2426;34;74;126;Yamal;x;#224A7E
2427;166;83;32;Ostyaki;x;#A65320
2428;153;102;93;Yugan;x;#99665D
2429;63;102;93;Agan;x;#3F665D
2430;88;198;79;Baykha;x;#58C64F
2431;172;201;135;Uchamin;x;#ACC987
2432;162;183;79;Chulym;x;#A2B74F
2433;170;202;126;Vah;x;#AACA7E
2434;63;134;173;Barnaul;x;#3F86AD
2435;34;80;89;Nukhtui;x;#225059
2436;34;43;58;Chuna;x;#222B3A
2437;154;175;58;Seganka;x;#9AAF3A
2438;34;74;58;Kharya;x;#224A3A
2439;173;104;32;Yarmanka;x;#AD6820
2440;173;66;32;Kagyrgyn;x;#AD4220
2441;72;130;79;Iglino;x;#48824F
2442;72;28;79;Ust-Kut;x;#481C4F
2443;47;122;167;Kan;x;#2F7AA7
2444;164;48;70;Bashgird;x;#A43046
2445;166;144;32;Mangazea;x;#A69020
2446;148;47;32;Chara;x;#942F20
2447;228;43;43;Mantrega;x;#E42B2B
2448;144;31;145;Fezzan;x;#901F91
2449;81;144;95;Jufra;x;#51905F
2450;207;131;46;Ghadames;x;#CF832E
2451;39;31;246;Thubaqt;x;#271FF6
2452;165;31;196;Zuwarah;x;#A51FC4
2453;102;12;145;Sfax;x;#660C91
2454;228;231;95;Kairouan;x;#E4E75F
2455;60;161;46;Bizerte;x;#3CA12E
2456;186;131;246;Touggourt;x;#BA83F6
2457;123;51;196;Mzab;x;#7B33C4
2458;249;249;145;Hodna;x;#F9F991
2459;21;1;95;Titteri;x;#15015F
2460;147;151;46;Saoura;x;#93972E
2461;84;131;246;Dahra;x;#5483F6
2462;210;11;196;Ouarsenis;x;#D20BC4
2463;42;12;145;Kasdir;x;#2A0C91
2464;168;151;95;Ouarzazate;x;#A8975F
2465;105;109;46;Oujda;x;#696D2E
2466;231;15;246;Draa;x;#E70FF6
2467;63;119;196;Meknes;x;#3F77C4
2468;189;221;145;Tadla;x;#BDDD91
2469;126;1;95;Dukkala;x;#7E015F
2470;252;31;46;Haha;x;#FC1F2E
2471;1;246;246;Chott el-Jerid;x;#01F6F6
2472;252;131;46;Ouargla;x;#FC832E
2473;189;121;145;Souss;x;#BD7991
2474;148;133;60;Tajarhi;x;#94853C
2475;37;133;180;Djado;x;#2585B4
2476;1;0;145;Kumeyaay;x;#010091
2477;127;20;145;Yuki;x;#7F1491
2478;64;119;246;Tachi;x;#4077F6
2479;190;100;196;Maidu;x;#BE64C4
2480;22;32;145;Shasta;x;#162091
2481;148;161;95;Klamath;x;#94A15F
2482;85;91;46;Kalapuya;x;#555B2E
2483;211;31;246;Umatilla;x;#D31FF6
2484;43;51;196;Quileute;x;#2B33C4
2485;169;2;145;Chehalis;x;#A90291
2486;106;12;95;Yakima;x;#6A0C5F
2487;232;201;46;Spokane;x;#E8C92E
2488;4;51;246;Palus;x;#0433F6
2489;130;130;196;Bohogue;x;#8282C4
2490;67;201;145;Goshute;x;#43C991
2491;193;139;95;Hualapai;x;#C18B5F
2492;25;191;46;Chiricahua;x;#19BF2E
2493;151;161;246;Hopi;x;#97A1F6
2494;88;38;196;Zuni;x;#5826C4
2495;214;231;145;Acoma;x;#D6E791
2496;46;231;95;Jicarilla;x;#2EE75F
2497;172;191;46;Lipiyanes;x;#ACBF2E
2498;109;41;246;Jumao;x;#6D29F6
2499;235;152;196;Coahuilteco;x;#EB98C4
2500;7;131;145;Querecho;x;#078391
2501;133;231;95;Piegan;x;#85E75F
2502;70;161;46;Haaninin;x;#46A12E
2503;196;31;246;Ashshipite;x;#C41FF6
2504;28;171;196;Eelalapito;x;#1CABC4
2505;154;243;145;Tsitsistas;x;#9AF391
2506;91;2;95;Kuccuntikka;x;#5B025F
2507;217;131;46;Baachinena;x;#D9832E
2508;49;141;246;Skiri;x;#318DF6
2509;175;43;196;Utsehta;x;#AF2BC4
2510;112;164;145;Mandan;x;#70A491
2511;238;244;95;Itscheabine;x;#EEF45F
2512;10;121;46;Wahpekute;x;#0A792E
2513;136;158;246;Moingwena;x;#889EF6
2514;73;112;196;Michigamea;x;#4970C4
2515;199;232;145;Satuskhdin;x;#C7E891
2516;31;64;95;Adai;x;#1F405F
2517;157;164;46;Mdewakanton;x;#9DA42E
2518;94;48;246;Noquet;x;#5E30F6
2519;220;44;196;Kilatika;x;#DC2CC4
2520;52;183;145;Mengkonkia;x;#34B791
2521;178;3;95;Okouara;x;#B2035F
2522;115;141;46;Mascouten;x;#738D2E
2523;241;101;246;Piankeshaw;x;#F165F6
2524;13;31;196;Wabash;x;#0D1FC4
2525;139;11;145;Chillicothe;x;#8B0B91
2526;76;1;95;Shatteras;x;#4C015F
2527;202;202;46;Chickamauga;x;#CACA2E
2528;34;122;246;Yazoo;x;#227AF6
2529;160;221;196;Natchez;x;#A0DDC4
2530;97;12;145;Biloxi;x;#610C91
2531;223;132;95;Napochi;x;#DF845F
2532;55;131;46;Tohome;x;#37832E
2533;181;201;246;Chatot;x;#B5C9F6
2534;118;131;196;Yustaga;x;#7683C4
2535;244;231;145;Calusa;x;#F4E791
2536;16;19;95;Mayaimi;x;#10135F
2537;142;31;46;Hitchiti;x;#8E1F2E
2538;79;131;246;Yamasee;x;#4F83F6
2539;205;1;196;Mocama;x;#CD01C4
2540;37;6;145;Coweta;x;#250691
2541;163;191;95;Saluda;x;#A3BF5F
2542;100;3;46;Cusabo;x;#64032E
2543;226;41;246;Waccamaw;x;#E229F6
2544;58;1;196;Yadkin;x;#3A01C4
2545;184;31;145;Waxhaw;x;#B81F91
2546;121;161;95;Chicora;x;#79A15F
2547;247;131;46;Roanoke;x;#F7832E
2548;19;131;246;Tutelo;x;#1383F6
2549;145;255;196;Moratok;x;#91FFC4
2550;82;31;145;Doeg;x;#521F91
2551;208;199;95;Monongahela;x;#D0C75F
2552;40;61;46;Manahoac;x;#283D2E
2553;166;31;246;Potomac;x;#A61FF6
2554;103;21;196;Nanticoke;x;#6715C4
2555;229;31;145;Honniasont;x;#E51F91
2556;61;31;95;Juniata;x;#3D1F5F
2557;187;222;46;Atrakwaye;x;#BBDE2E
2558;124;131;246;Espachomy;x;#7C83F6
2559;250;141;196;Adirondack;x;#FA8DC4
2560;2;131;145;Quinnipiac;x;#028391
2561;128;181;95;Wampanoag;x;#80B55F
2562;65;133;46;Pennacook;x;#41852E
2563;191;123;246;Missiquoi;x;#BF7BF6
2564;23;31;196;Sokoki;x;#171FC4
2565;149;122;145;Kennebec;x;#957A91
2566;86;141;95;Passamaquoddy;x;#568D5F
2567;212;215;46;Aroostook;x;#D4D72E
2568;44;131;246;Kespukwitk;x;#2C83F6
2569;170;31;196;Eskikewakik;x;#AA1FC4
2570;107;31;145;Wolystoq;x;#6B1F91
2571;233;111;95;Madawaska;x;#E96F5F
2572;5;202;46;Siknikt;x;#05CA2E
2573;131;101;246;Placentia;x;#8365F6
2574;68;1;196;Sikumiut;x;#4401C4
2575;194;214;145;Naskapi;x;#C2D691
2576;26;3;95;Mingan;x;#1A035F
2577;152;1;46;Manicouagan;x;#98012E
2578;89;121;246;Anticosti;x;#5979F6
2579;215;2;196;Piekougami;x;#D702C4
2580;47;1;145;Atikamekw;x;#2F0191
2581;173;199;95;Timiskaming;x;#ADC75F
2582;110;1;46;Maliseet;x;#6E012E
2583;236;51;246;Etchemins;x;#EC33F6
2584;8;121;196;Loup;x;#0879C4
2585;134;31;145;Kichesipi;x;#861F91
2586;71;194;95;Tionontate;x;#47C25F
2587;197;197;46;Odawa;x;#C5C52E
2588;29;41;246;Piscatang;x;#1D29F6
2589;155;31;196;Kesagami;x;#9B1FC4
2590;92;45;145;Shaggami;x;#5C2D91
2591;218;26;95;Outoulibi;x;#DA1A5F
2592;50;131;46;Omushkego;x;#32832E
2593;221;144;246;Wappus;x;#DD90F6
2594;176;181;246;Quenebigon;x;#B0B5F6
2595;113;131;196;Kesyehotinne;x;#7183C4
2596;239;18;145;Mahmikiwiniyak;x;#EF1291
2597;11;51;95;Sipiwininiwak;x;#0B335F
2598;137;28;46;Hebina;x;#891C2E
2599;74;15;246;Athabasca;x;#4A0FF6
2600;200;31;196;Nihithawak;x;#C81FC4
2601;32;64;145;Danezaa;x;#204091
2602;158;114;95;Siksikawa;x;#9E725F
2603;95;122;46;Sekani;x;#5F7A2E
2604;53;131;196;Dakelh;x;#3583C4
2605;179;219;145;Secwepemc;x;#B3DB91
2606;116;3;95;Tsilhoqotin;x;#74035F
2607;242;255;46;Okanagan;x;#F2FF2E
2608;14;130;246;Rocky Mountains;x;#0E82F6
2609;140;131;196;Nisga'a;x;#8C83C4
2610;77;132;145;Heiltsuk;x;#4D8491
2611;203;41;95;Kodiak;x;#CB295F
2612;35;221;46;Eyak;x;#23DD2E
2613;161;131;246;Sitka;x;#A183F6
2614;98;31;196;Cotoname;x;#621FC4
2615;224;44;145;Guamares;x;#E02C91
2616;56;31;95;Seri;x;#381F5F
2617;182;201;46;Huichol;x;#B6C92E
2618;119;154;246;Toboso;x;#779AF6
2619;245;31;196;Laguneros;x;#F51FC4
2620;17;131;145;Nakipa;x;#118391
2621;143;19;95;Tizapan;x;#8F135F
2622;80;31;46;Cuitzeo;x;#501F2E
2623;206;154;246;Cutzamala;x;#CE9AF6
2624;38;44;196;Patzcuaro;x;#262CC4
2625;164;12;145;Hinonoeino;x;#A40C91
2626;101;31;95;Tulucan;x;#651F5F
2627;227;201;46;Cihuatlan;x;#E3C92E
2628;59;132;246;Tepeacac;x;#3B84F6
2629;185;227;196;Coyolapan;x;#B9E3C4
2630;122;232;145;Tochtepec;x;#7AE891
2631;248;248;95;Zaachila;x;#F8F85F
2632;20;131;46;Xicallanco;x;#14832E
2633;146;146;246;Mani;x;#9292F6
2634;83;119;196;Uaymil;x;#5377C4
2635;209;219;145;Chiapas;x;#D1DB91
2636;41;15;95;Chacujal;x;#290F5F
2637;167;37;46;Chortli;x;#A7252E
2638;104;124;246;Xoconochco;x;#687CF6
2639;230;31;196;Raritan;x;#E61FC4
2640;104;54;246;Lenca;x;#6836F6
2641;240;31;196;Tziccoac;x;#F01FC4
2642;62;45;145;Metztitlan;x;#3E2D91
2643;188;191;95;Apatzingan;x;#BCBF5F
2644;125;31;46;Cholula;x;#7D1F2E
2645;251;188;246;Teloloapan;x;#FBBCF6
2646;3;31;196;Coixtlahuacan;x;#031FC4
2647;129;31;145;Cuetlaxtlan;x;#811F91
2648;66;13;95;Yopitzinco;x;#420D5F
2649;192;201;46;Tehuantepec;x;#C0C92E
2650;25;31;246;Champutun;x;#191FF6
2651;150;231;196;Ah Canul;x;#96E7C4
2652;87;31;145;Ecab;x;#571F91
2653;213;213;95;Iximché;x;#D5D55F
2654;45;131;46;Baracoa;x;#2D832E
2655;171;31;246;Bayamo;x;#AB1FF6
2656;108;31;196;Camaguey;x;#6C1FC4
2657;234;31;145;Colima;x;#EA1F91
2658;6;15;95;Maguana;x;#060F5F
2659;132;16;46;Magua;"x 	";#84102E
2660;69;31;246;Managua;x;#451FF6
2661;195;31;196;Uluas;x;#C31FC4
2662;27;141;145;Olancho;x;#1B8D91
2663;153;31;95;Nicoya;x;#991F5F
2664;90;31;46;Veraguas;x;#5A1F2E
2665;216;31;246;Ais;x;#D81FF6
2666;48;31;196;Tuintsundé;x;#301FC4
2667;174;231;145;Cacaxtes;x;#AEE791
2668;111;31;95;Borrado;x;#6F1F5F
2669;237;31;46;Hasinai;x;#ED1F2E
2670;111;61;95;Tkaronto;x;#6F3D5F
2671;237;231;46;Missisage;x;#EDE72E
2672;192;101;46;Kitkehaki;x;#C0652E
2673;51;255;40;Pasai;x;#33FF28
2674;60;214;57;Peureulak;x;#3CD639
2675;29;38;119;Rokan;x;#1D2677
2676;150;146;184;Indragiri;x;#9692B8
2677;48;55;127;Jambi;x;#30377F
2678;214;113;131;Bangka;x;#D67183
2679;21;117;104;Belitung;x;#157568
2680;55;130;71;Muko-Muko;x;#378247
2681;76;118;155;Pagarruyung;x;#4C769B
2682;92;59;239;Pariaman;x;#5C3BEF
2683;130;64;29;Mentawai;x;#82401D
2684;79;130;125;Nias;x;#4F827D
2685;237;46;40;Gayo;x;#ED2E28
2686;44;214;56;Bintan;x;#2CD638
2687;216;49;158;Pakuan;x;#D8319E
2688;130;85;130;Cirebon;x;#825582
2689;198;98;83;Kendal;x;#C66253
2690;165;116;117;Pajang;x;#A57475
2691;216;58;34;Kediri;x;#D83A22
2692;216;67;201;Madura;x;#D843C9
2693;104;16;91;Lombok;x;#68105B
2694;136;210;148;East Gangwon;x;#88D294
2695;107;66;100;East Timor;x;#6B4264
2696;181;45;81;Yamdena;x;#B52D51
2697;163;70;58;Tondo;x;#A3463A
2698;163;207;58;Pangasinan;x;#A3CF3A
2699;255;75;66;Bikol;x;#FF4B42
2700;197;255;53;Panay;x;#C5FF35
2701;219;211;164;Tagloc;x;#DBD3A4
2702;65;219;88;Butuan;x;#41DB58
2703;104;158;82;Lehad Datu;x;#689E52
2704;132;76;108;Sibu;x;#844C6C
2705;131;183;111;Kuching;x;#83B76F
2706;255;61;138;Katapang;x;#FF3D8A
2707;234;86;86;Barito;x;#EA5656
2708;255;107;28;Sampit;x;#FF6B1C
2709;196;102;196;Tarakan;x;#C466C4
2710;87;204;89;Berau;x;#57CC59
2711;105;135;119;Bulungan;x;#698777
2712;175;65;144;Samarinda;x;#AF4190
2713;255;228;94;Gorontalo;x;#FFE45E
2714;255;89;185;Palu;x;#FF59B9
2715;127;150;255;Palopo;x;#7F96FF
2716;137;255;124;Buton;x;#89FF7C
2717;201;219;43;Sula;x;#C9DB2B
2718;241;207;129;Fak-Fak;x;#F1CF81
2719;119;128;17;Madang;x;#778011
2720;82;206;171;Lae;x;#52CEAB
2721;131;198;119;Kerema;x;#83C677
2722;178;198;73;Daru;x;#B2C649
2723;33;198;152;Yos Sudarso;x;#21C698
2724;221;212;104;Asmat;x;#DDD468
2725;124;63;62;Aru;x;#7C3F3E
2726;147;120;31;Malgana;x;#93781F
2727;255;141;71;Minang;x;#FF8D47
2728;93;107;37;Tiwi;x;#5D6B25
2729;255;102;79;Yolngu;x;#FF664F
2730;38;104;109;Awngthim;x;#26686D
2731;53;255;77;Guugu Yimithirr;x;#35FF4D
2732;45;107;40;Wulgurukaba;x;#2D6B28
2733;255;101;63;Baiali;x;#FF653F
2734;170;83;124;Yuin;x;#AA537C
2735;32;82;163;Gunditjmara;x;#2052A3
2736;253;255;158;Nukunu;x;#FDFF9E
2737;124;56;0;Ahuriri;x;#7C3800
2738;186;139;0;Waitaha;x;#BA8B00
2739;152;83;186;Kirikiriroa;x;#9853BA
2740;249;177;179;Borneo;x;#F9B1B3
2741;138;58;45;Jeju;x;#8A3A2D
2742;162;64;128;Yukjin;x;#A24080
2743;209;139;185;Gyeongseong;x;#D18BB9
2744;122;48;97;Nyeongbyeon;x;#7A3061
2745;134;53;105;West Gyeongsang;x;#863569
2746;213;38;84;Vidin;x;#D52654
2747;106;186;80;Khara Narin Ula;x;#6ABA50
2748;80;32;128;Jianchang;x;#502080
2749;37;208;234;Tikhvin;x;#25D0EA
2750;234;227;107;Plovdiv;x;#EAE36B
2751;68;230;179;Cuenca;x;#44E6B3
2752;3;196;128;Romsdal;x;#03C480
2753;188;67;67;Narbonne;x;#BC4343
2754;231;35;179;La Mancha;x;#E723B3
2755;68;8;179;Soria;x;#4408B3
2756;166;56;206;Welayta;x;#A638CE
2757;86;116;66;Kaffa;x;#567442
2758;46;186;146;Illubabor;x;#2EBA92
2759;116;166;116;Gambela;x;#74A674
2760;126;216;46;Hadiya;x;#7ED82E
2761;134;44;124;Arsi;x;#862C7C
2762;120;55;111;Damot;x;#78376F
2763;48;148;218;Asosa;x;#3094DA
2764;26;216;116;Ausa;x;#1AD874
2765;146;66;126;Assab;x;#92427E
2766;186;46;176;Mendefera;x;#BA2EB0
2767;82;128;128;Enderta;x;#528080
2768;198;74;105;Angot;x;#C64A69
2769;193;91;31;Lasta;x;#C15B1F
2770;58;147;124;Agew;x;#3A937C
2771;71;100;145;Semien;x;#476491
2772;145;101;5;Dembiya;x;#916505
2773;151;190;194;Mora;x;#97BEC2
2774;93;188;84;Kismayo;x;#5DBC54
2775;204;79;98;Merca;x;#CC4F62
2776;89;155;254;Afgooye;x;#599BFE
2777;89;124;82;Bardera;x;#597C52
2778;178;66;140;Warder;x;#B2428C
2779;183;255;142;Afder;x;#B7FF8E
2780;219;174;92;Beledweyne;x;#DBAE5C
2781;89;138;43;Gedo;x;#598A2B
2782;206;152;45;Warsheikh;x;#CE982D
2783;155;170;68;Hobyo;x;#9BAA44
2784;142;151;215;Galkayo;x;#8E97D7
2785;255;153;153;El Buur;x;#FF9999
2786;86;100;255;Bosaso;x;#5664FF
2787;201;151;89;Hamasien;x;#C99759
2788;201;201;89;Hafun;x;#C9C959
2789;194;170;163;Las Khorey;x;#C2AAA3
2790;194;89;105;Sanaag;x;#C25969
2791;126;107;255;Ankober;x;#7E6BFF
2792;211;163;46;Togdheer;x;#D3A32E
2793;97;209;85;Hargeisa;x;#61D155
2794;206;145;88;Barawa;x;#CE9158
2795;206;101;70;Meregh;x;#CE6546
2796;183;132;255;Pate;x;#B784FF
2797;200;122;110;Shendy;x;#C87A6E
2798;160;160;88;Soba;x;#A0A058
2799;48;97;59;Sennar;x;#30613B
2800;167;174;136;Kosti;x;#A7AE88
2801;47;174;78;Medwa;x;#2FAE4E
2802;137;75;113;Kobbe;x;#894B71
2803;194;235;0;Delta;x;#C2EB00
2804;114;125;229;Guasipati;x;#727DE5
2805;27;143;57;Uyapari;x;#1B8F39
2806;208;224;161;Riohacha;x;#D0E0A1
2807;31;196;124;Altagracia;x;#1FC47C
2808;212;203;165;Coro;x;#D4CBA5
2809;193;104;146;Llanos;x;#C16892
2810;184;224;133;Apure;x;#B8E085
2811;196;122;203;Atabapo;x;#C47ACB
2812;39;189;75;Pore;x;#27BD4B
2813;68;93;174;Merida;x;#445DAE
2814;66;225;110;Meta;x;#42E16E
2815;147;198;249;Puerto Carreno;x;#93C6F9
2816;232;144;132;Guavire;x;#E89084
2817;215;227;10;Nieva;x;#D7E30A
2818;215;34;10;Popayan;x;#D7220A
2819;205;227;166;Darien;x;#CDE3A6
2820;210;55;24;Esmeraldas;x;#D23718
2821;203;13;178;Piwra;x;#CB0DB2
2822;203;230;178;Tucume;x;#CBE6B2
2823;162;29;132;Moyomba;x;#A21D84
2824;26;229;50;Wankapampa;x;#1AE532
2825;208;231;17;Pisqupampa;x;#D0E711
2826;227;10;66;Chimbote;x;#E30A42
2827;234;182;195;Huaraz;x;#EAB6C3
2828;155;76;12;Camana;x;#9B4C0C
2829;212;200;121;Ayaviri;x;#D4C879
2830;212;54;121;Quero;x;#D43679
2831;129;170;176;Tiahuanaco;x;#81AAB0
2832;53;203;7;Exaltacion;x;#35CB07
2833;203;28;28;Madre de Dios;x;#CB1C1C
2834;229;187;219;Santa Cruz de la Sierra;x;#E5BBDB
2835;227;205;162;Sucre;x;#E3CDA2
2836;121;191;224;Tucuman;x;#79BFE0
2837;164;195;139;Santa Catalina;x;#A4C38B
2838;203;49;78;Tarija;x;#CB314E
2839;223;236;112;Puna de Atacama;x;#DFEC70
2840;192;102;234;Calama;x;#C066EA
2841;87;166;169;Antofagasta;x;#57A6A9
2842;74;6;176;Santiago del Estero;x;#4A06B0
2843;115;227;215;La Rioja;x;#73E3D7
2844;207;88;96;Chepes;x;#CF5860
2845;220;218;83;San Juan;x;#DCDA53
2846;201;29;167;Quisquisacate;x;#C91DA7
2847;61;225;80;San Luis;x;#3DE150
2848;112;183;0;Santa Fe;x;#70B700
2849;195;231;140;Rosario;x;#C3E78C
2850;238;42;55;Montevideo;x;#EE2A37
2851;217;40;128;Colonia;x;#D92880
2852;102;64;154;Salto;x;#66409A
2853;239;193;128;Yareyu;x;#EFC180
2854;39;54;255;Chaco Central;x;#2736FF
2855;175;213;219;Misiones;x;#AFD5DB
2856;80;211;231;Highveld;x;#50D3E7
2857;131;154;204;Rio Grande do Sul;x;#839ACC
2858;138;169;13;Santiago (Misiones);x;#8AA90D
2859;243;235;206;Itapua;x;#F3EBCE
2860;179;64;89;Querandi;x;#B34059
2861;130;104;224;Sauce;x;#8268E0
2862;28;77;217;Coquimbo;x;#1C4DD9
2863;220;131;82;Rio Negro;x;#DC8352
2864;16;91;52;Senqu;x;#105B34
2865;196;165;91;Puelches;x;#C4A55B
2866;234;27;27;Olavarria;x;#EA1B1B
2867;154;92;25;Chanar;x;#9A5C19
2868;201;74;24;Bahia Blanca;x;#C94A18
2869;225;248;32;Florida Blanca;x;#E1F820
2870;198;12;148;Tehuelmapu;x;#C60C94
2871;162;91;52;Poya;x;#A25B34
2872;94;52;213;Chiquiyami;x;#5E34D5
2873;141;225;31;Chiloe;x;#8DE11F
2874;27;159;129;Aysen;x;#1B9F81
2875;179;101;229;Chubut;x;#B365E5
2876;58;117;171;Teush;x;#3A75AB
2877;97;56;208;Mendoza;x;#6138D0
2878;191;40;143;Matara;x;#BF288F
2879;9;140;159;Santa Tecla;x;#098C9F
2880;164;234;53;Griqualand;x;#A4EA35
2881;124;22;150;Corumba;x;#7C1696
2882;140;215;23;Fuerte Borbon;x;#8CD717
2883;73;105;12;Melodia;x;#49690C
2884;239;33;57;Povos das Missoes;x;#EF2139
2885;237;42;10;Barra;x;#ED2A0A
2886;219;26;16;Parnaiba;x;#DB1A10
2887;13;172;47;Santa Catarina;x;#0DAC2F
2888;60;68;219;Cuiaba;x;#3C44DB
2889;101;200;35;Rio Branco;x;#65C823
2890;184;44;219;Marajo;x;#B82CDB
2891;177;115;49;Santa Ana das Minas;x;#B17331
2892;108;80;213;Araxas;x;#6C50D5
2893;108;140;23;Ofaie;x;#6C8C17
2894;51;88;196;Sao Joao del Rei;x;#3358C4
2895;50;191;200;Castro;x;#32BFC8
2896;234;61;69;Campinas;x;#EA3D45
2897;116;224;158;Araraquara;x;#74E09E
2898;237;44;0;Serro;x;#ED2C00
2899;232;197;34;Vila Rica;x;#E8C522
2900;213;84;63;Guapore;x;#D5543F
2901;219;210;106;Cerejeiras;x;#DBD26A
2902;30;80;222;Vila Bela;x;#1E50DE
2903;225;47;5;Caceres Mato Grosso;x;#E12F05
2904;198;166;54;Diamantino;x;#C6A636
2905;227;31;59;Rio Das Mortes;x;#E31F3B
2906;219;44;97;Ipora;x;#DB2C61
2907;31;236;55;Vila Boa;x;#1FEC37
2908;231;147;101;Formosa;x;#E79365
2909;56;203;20;Conceicao;x;#38CB14
2910;220;138;41;Pontal;x;#DC8A29
2911;83;46;201;Natividad;x;#532EC9
2912;232;205;202;Sergipe;x;#E8CDCA
2913;208;20;175;Jeremoabo;x;#D014AF
2914;62;16;191;Inhambupe;x;#3E10BF
2915;133;105;215;Pambu;x;#8569D7
2916;200;153;63;Rio Contas;x;#C8993F
2917;81;145;18;Paratinga;x;#519112
2918;239;221;25;Campo Largo;x;#EFDD19
2919;128;188;22;Luziana;x;#80BC16
2920;241;204;106;Coxim;x;#F1CC6A
2921;217;232;114;Alegoas;x;#D9E872
2922;21;102;201;Borborema;x;#1566C9
2923;218;229;92;Pastos Bons;x;#DAE55C
2924;94;145;166;Timon;x;#5E91A6
2925;49;196;123;Parnagua;x;#31C47B
2926;52;123;87;Grajau;x;#347B57
2927;200;160;82;Alcantara;x;#C8A052
2928;229;22;80;Tucurui;x;#E51650
2929;166;19;60;Para;x;#A6133C
2930;239;225;105;Santarem;x;#EFE169
2931;44;225;91;Pirara;x;#2CE15B
2932;44;72;166;Waddai;x;#2C48A6
2933;43;143;201;Faro;x;#2B8FC9
2934;222;176;35;Manaus;x;#DEB023
2935;239;49;105;Muturu;x;#EF3169
2936;72;80;35;Guyana;x;#485023
2937;225;45;45;Suriname;x;#E12D2D
2938;236;171;15;Oiapoque;x;#ECAB0F
2939;236;78;0;Zaraza;x;#EC4E00
2940;167;186;36;Chichas (Tupiza);x;#A7BA24
2941;12;149;188;Choquechaca (Caracaras);x;#0C95BC
2942;31;124;26;Charcas;x;#1F7C1A
2943;45;116;57;Chachapoyas;x;#2D7439
2944;219;84;58;Ucayali;x;#DB543A
2945;121;162;208;Yurimaguas;x;#79A2D0
2946;42;72;201;Quillacas;x;#2A48C9
2947;68;225;26;Macaya;x;#44E11A
2948;196;104;191;Matamba;x;#C468BF
2949;72;198;51;Mbata;x;#48C633
2950;32;218;173;Buhera;x;#20DAAD
2951;236;57;116;Manikya;x;#EC3974
2952;236;220;116;Madanda;x;#ECDC74
2953;236;222;116;Hjälmaren;x;#ECDE74
2954;29;59;159;Djerba;x;#1D3B9F
2955;107;121;191;Ingolstadt;x;#6B79BF
2956;224;134;54;Straubing;x;#E08636
2957;70;224;54;Regensburg;x;#46E036
2958;239;33;81;Osterode;x;#EF2151
2959;255;133;59;Tarnow;x;#FF853B
2960;61;201;123;Sadecki;x;#3DC97B
2961;241;249;20;Lwow;x;#F1F914
2962;208;213;71;Rowne;x;#D0D547
2963;85;232;161;Notec/Bydgoszcz;x;#55E8A1
2964;75;169;217;Altmark;x;#4BA9D9
2965;52;253;37;Vogtland;x;#34FD25
2966;243;1;69;Glogau;x;#F30145
2967;32;251;212;Eger;x;#20FBD4
2968;88;163;215;Budejovice;x;#58A3D7
2969;121;225;101;Sternberg;x;#79E165
2970;255;239;163;Hradekco;x;#FFEFA3
2971;231;154;5;Hoya;x;#E79A05
2972;249;240;1;Paderborn;x;#F9F001
2973;255;162;53;Meppen;x;#FFA235
2974;248;19;19;Loon;x;#F81313
2975;42;231;108;Kleves;x;#2AE76C
2976;205;23;23;Umbria;x;#CD1717
2977;248;231;136;Urbino;x;#F8E788
2978;99;204;234;Arezzo;x;#63CCEA
2979;192;219;10;Novara;x;#C0DB0A
2980;241;15;15;Lucca;x;#F10F0F
2981;222;108;69;Asti;x;#DE6C45
2982;227;135;53;Syracuse;x;#E38735
2983;150;159;47;Salerno;x;#969F2F
2984;206;227;169;Costenza;x;#CEE3A9
2985;223;236;73;Capitanata;x;#DFEC49
2986;55;246;23;Cagliari;x;#37F617
2987;220;251;47;Urgell;x;#DCFB2F
2988;232;11;11;Tarragona;x;#E80B0B
